id,laptop_ID,Company,Product,TypeName,Inches,ScreenResolution,Cpu,Ram,Memory,Gpu,OpSys,Weight,Price_euros,SSD_GB,HDD_GB,Hybrid_GB,Flash_GB,ScreenResolution_clean,Width_px,Height_px,PPI,IPS,Touchscreen,FullHD,QuadHD,UltraHD_4K,Retina,CPU_Marca,CPU_Serie,CPU_GHz,GPU_Marca,GPU_Tipo
784,1120,Dell,Latitude E5270,Ultrabook,12.5,1366x768,Intel Core i5 6200U 2.3GHz,8.0,256GB SSD,Intel HD Graphics 520,Windows 7,1.5,1413.1,256.0,0.0,0.0,0.0,1366x768,1366,768,125.36742798669837,0,0,0,0,0,0,Intel,i5,2.3,Intel,HD Graphics
1121,160,Asus,ZenBook Flip,2 in 1 Convertible,13.3,Full HD / Touchscreen 1920x1080,Intel Core i5 8250U 1.6GHz,8.0,256GB SSD,Intel HD Graphics 620,Windows 10,1.1,1315.0,256.0,0.0,0.0,0.0,1920x1080,1920,1080,165.6321180513006,0,1,1,0,0,0,Intel,i5,1.6,Intel,HD Graphics
422,21,Asus,Vivobook E200HA,Netbook,11.6,1366x768,Intel Atom x5-Z8350 1.44GHz,2.0,32GB Flash Storage,Intel HD Graphics 400,Windows 10,0.98,191.9,0.0,0.0,0.0,32.0,1366x768,1366,768,135.0942111925629,0,0,0,0,0,0,Intel,Atom,1.44,Intel,HD Graphics
1042,435,HP,Omen 17-w207nv,Gaming,17.3,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,12.0,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1070,Windows 10,3.35,1999.0,256.0,1024.0,0.0,0.0,1920x1080,1920,1080,127.33567457123111,0,0,1,0,0,0,Intel,i7,2.8,Nvidia,GeForce
842,812,Dell,XPS 15,Notebook,15.6,4K Ultra HD / Touchscreen 3840x2160,Intel Core i5 7300HQ 2.5GHz,8.0,256GB SSD,Nvidia GeForce GTX 1050,Windows 10,2.06,1749.0,256.0,0.0,0.0,0.0,3840x2160,3840,2160,282.42399616439724,0,1,0,0,1,0,Intel,i5,2.5,Nvidia,GeForce
1260,829,Lenovo,V110-15ISK (i3-6006U/4GB/500GB/W10),Notebook,15.6,1366x768,Intel Core i3 6006U 2GHz,4.0,500GB HDD,Intel HD Graphics 520,Windows 10,2.1,489.9,0.0,500.0,0.0,0.0,1366x768,1366,768,100.45466986113651,0,0,0,0,0,0,Intel,i3,2.0,Intel,HD Graphics
460,809,HP,ZBook 17,Workstation,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8.0,256GB SSD,Nvidia Quadro M2200,Windows 10,3.14,2064.9,256.0,0.0,0.0,0.0,1920x1080,1920,1080,141.21199808219862,0,0,1,0,0,0,Intel,i7,2.8,Nvidia,Quadro
985,100,Asus,X541UV-DM1439T (i3-7100U/6GB/256GB/GeForce,Notebook,15.6,Full HD 1920x1080,Intel Core i3 7100U 2.4GHz,6.0,256GB SSD,Nvidia GeForce 920M,Windows 10,2.0,577.0,256.0,0.0,0.0,0.0,1920x1080,1920,1080,141.21199808219862,0,0,1,0,0,0,Intel,i3,2.4,Nvidia,GeForce
614,1196,MSI,GS60 Ghost,Gaming,15.6,Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,16.0,128GB SSD +  1TB HDD,Nvidia GeForce GTX 970M,Windows 10,1.91,2153.37,128.0,1024.0,0.0,0.0,1920x1080,1920,1080,141.21199808219862,0,0,1,0,0,0,Intel,i7,2.6,Nvidia,GeForce
176,630,Fujitsu,LifeBook A557,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,8.0,256GB SSD,Intel HD Graphics 620,Windows 10,2.2,799.0,256.0,0.0,0.0,0.0,1366x768,1366,768,100.45466986113651,0,0,0,0,0,0,Intel,i5,2.5,Intel,HD Graphics
167,107,Microsoft,Surface Laptop,Ultrabook,13.5,Touchscreen 2256x1504,Intel Core i5 7200U 2.5GHz,8.0,256GB SSD,Intel HD Graphics 620,Windows 10 S,1.252,1340.0,256.0,0.0,0.0,0.0,2256x1504,2256,1504,200.84255993695703,0,1,0,0,0,0,Intel,i5,2.5,Intel,HD Graphics
78,575,Lenovo,IdeaPad 320-15IAP,Notebook,15.6,Full HD 1920x1080,Intel Pentium Quad Core N4200 1.1GHz,4.0,500GB HDD,Intel HD Graphics 505,Windows 10,2.2,344.0,0.0,500.0,0.0,0.0,1920x1080,1920,1080,141.21199808219862,0,0,1,0,0,0,Intel,Pentium,1.1,Intel,HD Graphics
1201,516,Lenovo,Legion Y520-15IKBN,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8.0,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1060,No OS,2.4,1149.0,256.0,1024.0,0.0,0.0,1920x1080,1920,1080,141.21199808219862,1,0,1,0,0,0,Intel,i7,2.8,Nvidia,GeForce
676,252,Asus,Rog G701VIK-BA060T,Gaming,17.3,Full HD 1920x1080,Intel Core i7 7820HK 2.9GHz,16.0,256GB SSD,Nvidia GeForce GTX 1080,Windows 10,3.6,2999.0,256.0,0.0,0.0,0.0,1920x1080,1920,1080,127.33567457123111,0,0,1,0,0,0,Intel,i7,2.9,Nvidia,GeForce
1131,367,Asus,Zenbook UX410UA-GV027T,Notebook,14.0,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8.0,256GB SSD,Intel HD Graphics 620,Windows 10,2.0,945.0,256.0,0.0,0.0,0.0,1920x1080,1920,1080,157.3505121487356,0,0,1,0,0,0,Intel,i5,2.5,Intel,HD Graphics
1220,1236,Lenovo,IdeaPad Y700-15ISK,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,8.0,128GB SSD +  1TB HDD,Nvidia GeForce GTX 960<U+039C>,Windows 10,2.6,1272.0,128.0,1024.0,0.0,0.0,1920x1080,1920,1080,141.21199808219862,1,0,1,0,0,0,Intel,i7,2.6,Nvidia,GeForce
511,1314,HP,Stream 11-Y000na,Netbook,11.6,1366x768,Intel Celeron Dual Core N3060 1.6GHz,2.0,32GB Flash Storage,Intel HD Graphics 400,Windows 10,1.17,209.0,0.0,0.0,0.0,32.0,1366x768,1366,768,135.0942111925629,0,0,0,0,0,0,Intel,Celeron,1.6,Intel,HD Graphics
1050,1270,Lenovo,IdeaPad 310-15ISK,Notebook,15.6,Full HD 1920x1080,Intel Core i3 6100U 2.3GHz,6.0,128GB SSD,Nvidia GeForce 920MX,Windows 10,2.4,569.0,128.0,0.0,0.0,0.0,1920x1080,1920,1080,141.21199808219862,0,0,1,0,0,0,Intel,i3,2.3,Nvidia,GeForce
574,16,Apple,MacBook Pro,Ultrabook,13.3,IPS Panel Retina Display 2560x1600,Intel Core i5 2.3GHz,8.0,256GB SSD,Intel Iris Plus Graphics 640,macOS,1.37,1518.55,256.0,0.0,0.0,0.0,2560x1600,2560,1600,226.98300468106115,1,0,0,0,0,1,Intel,i5,2.3,Intel,Iris Plus
1108,1114,Asus,G752VY-GC162T (i7-6700HQ/16GB/1TB,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,16.0,128GB SSD +  1TB HDD,Nvidia GeForce GTX 980M,Windows 10,4.3,2299.0,128.0,1024.0,0.0,0.0,1920x1080,1920,1080,127.33567457123111,1,0,1,0,0,0,Intel,i7,2.6,Nvidia,GeForce
331,993,Asus,Rog GL753VE-DS74,Gaming,17.3,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16.0,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1050 Ti,Windows 10,2.99,1749.0,256.0,1024.0,0.0,0.0,1920x1080,1920,1080,127.33567457123111,0,0,1,0,0,0,Intel,i7,2.8,Nvidia,GeForce
380,768,Acer,Aspire 3,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,4.0,256GB SSD,Intel HD Graphics 620,Windows 10,2.1,599.0,256.0,0.0,0.0,0.0,1366x768,1366,768,100.45466986113651,0,0,0,0,0,0,Intel,i5,2.5,Intel,HD Graphics
94,835,Asus,ZenBook Flip,2 in 1 Convertible,13.3,Touchscreen / Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8.0,256GB SSD,Intel HD Graphics 620,Windows 10,1.1,1358.0,256.0,0.0,0.0,0.0,1920x1080,1920,1080,165.6321180513006,0,1,1,0,0,0,Intel,i5,2.5,Intel,HD Graphics
1091,831,Lenovo,Thinkpad X1,Ultrabook,14.0,IPS Panel Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8.0,512GB SSD,Intel HD Graphics 620,Windows 10,1.13,2499.0,512.0,0.0,0.0,0.0,1920x1080,1920,1080,157.3505121487356,1,0,1,0,0,0,Intel,i7,2.7,Intel,HD Graphics
533,673,Toshiba,Satellite Pro,Notebook,15.6,1366x768,Intel Core i3 6100U 2.1GHz,4.0,128GB SSD,Intel HD Graphics 520,Windows 10,2.1,498.0,128.0,0.0,0.0,0.0,1366x768,1366,768,100.45466986113651,0,0,0,0,0,0,Intel,i3,2.1,Intel,HD Graphics
1093,47,Lenovo,IdeaPad 320-15ISK,Notebook,15.6,1366x768,Intel Core i3 6006U 2GHz,4.0,128GB SSD,Intel HD Graphics 520,No OS,2.2,369.0,128.0,0.0,0.0,0.0,1366x768,1366,768,100.45466986113651,0,0,0,0,0,0,Intel,i3,2.0,Intel,HD Graphics
31,88,HP,Pavilion 15-CK000nv,Ultrabook,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,8.0,256GB SSD,Nvidia GeForce GTX 940MX,Windows 10,1.83,699.0,256.0,0.0,0.0,0.0,1920x1080,1920,1080,141.21199808219862,1,0,1,0,0,0,Intel,i7,1.8,Nvidia,GeForce
522,96,Asus,Zenbook UX430UA,Ultrabook,14.0,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8.0,256GB SSD,Intel HD Graphics 620,Windows 10,1.25,1049.0,256.0,0.0,0.0,0.0,1920x1080,1920,1080,157.3505121487356,0,0,1,0,0,0,Intel,i7,2.7,Intel,HD Graphics
470,788,Asus,Vivobook Max,Notebook,15.6,1920x1080,Intel Pentium Dual Core N4200 1.1GHz,8.0,128GB SSD,Intel HD Graphics 505,Windows 10,2.0,581.9,128.0,0.0,0.0,0.0,1920x1080,1920,1080,141.21199808219862,0,0,0,0,0,0,Intel,Pentium,1.1,Intel,HD Graphics
950,240,Dell,Inspiron 5567,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,16.0,256GB SSD,AMD Radeon R7 M445,Linux,2.36,899.0,256.0,0.0,0.0,0.0,1920x1080,1920,1080,141.21199808219862,0,0,1,0,0,0,Intel,i7,2.7,AMD,Radeon
1165,967,Asus,Chromebook Flip,2 in 1 Convertible,12.5,Full HD 1920x1080,Intel Core M M7-6Y75 1.2GHz,8.0,64GB Flash Storage,Intel HD Graphics 515,Chrome OS,1.2,1159.0,0.0,0.0,0.0,64.0,1920x1080,1920,1080,176.23257360658386,0,0,1,0,0,0,Intel,M,1.2,Intel,HD Graphics
1170,1151,HP,ZBook 17,Workstation,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,8.0,256GB SSD,Nvidia Quadro M3000M,Windows 7,3.0,3949.4,256.0,0.0,0.0,0.0,1920x1080,1920,1080,127.33567457123111,1,0,1,0,0,0,Intel,i7,2.6,Nvidia,Quadro
735,458,Dell,Precision 3520,Workstation,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 6820HQ 2.7GHz,16.0,256GB SSD,Nvidia Quadro M620,Windows 10,2.17,1975.0,256.0,0.0,0.0,0.0,1920x1080,1920,1080,141.21199808219862,1,0,1,0,0,0,Intel,i7,2.7,Nvidia,Quadro
523,112,Lenovo,Thinkpad T470,Notebook,14.0,IPS Panel Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8.0,256GB SSD,Intel HD Graphics 620,Windows 10,1.58,1480.0,256.0,0.0,0.0,0.0,1920x1080,1920,1080,157.3505121487356,1,0,1,0,0,0,Intel,i7,2.7,Intel,HD Graphics
681,1170,Lenovo,B51-80 (i5-6200U/8GB/1TB/Radeon,Notebook,15.6,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,8.0,1TB HDD,AMD Radeon R5 M330,No OS,2.32,599.0,0.0,1024.0,0.0,0.0,1920x1080,1920,1080,141.21199808219862,0,0,1,0,0,0,Intel,i5,2.3,AMD,Radeon
694,754,Samsung,Notebook 9,Ultrabook,13.3,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,16.0,256GB SSD,Intel HD Graphics 620,Windows 10,0.81,1649.0,256.0,0.0,0.0,0.0,1920x1080,1920,1080,165.6321180513006,0,0,1,0,0,0,Intel,i7,2.7,Intel,HD Graphics
728,15,Apple,"MacBook 12""",Ultrabook,12.0,IPS Panel Retina Display 2304x1440,Intel Core M m3 1.2GHz,8.0,256GB SSD,Intel HD Graphics 615,macOS,0.92,1262.4,256.0,0.0,0.0,0.0,2304x1440,2304,1440,226.41554716935852,1,0,0,0,0,1,Intel,M,1.2,Intel,HD Graphics
932,30,HP,ProBook 470,Notebook,17.3,Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,8.0,1TB HDD,Nvidia GeForce 930MX,Windows 10,2.5,896.0,0.0,1024.0,0.0,0.0,1920x1080,1920,1080,127.33567457123111,0,0,1,0,0,0,Intel,i5,1.6,Nvidia,GeForce
873,340,Asus,FX553VD-FY647T (i7-7700HQ/8GB/256GB/GeForce,Gaming,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8.0,256GB SSD,Nvidia GeForce GTX 1050,Windows 10,2.5,999.0,256.0,0.0,0.0,0.0,1920x1080,1920,1080,141.21199808219862,0,0,1,0,0,0,Intel,i7,2.8,Nvidia,GeForce
144,199,HP,ProBook 470,Notebook,17.3,IPS Panel Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,8.0,1TB HDD,Nvidia GeForce 930MX,Windows 10,2.5,914.0,0.0,1024.0,0.0,0.0,1920x1080,1920,1080,127.33567457123111,1,0,1,0,0,0,Intel,i5,1.6,Nvidia,GeForce
378,614,Lenovo,IdeaPad 310-15IKB,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,6.0,1TB HDD,Intel HD Graphics 620,Windows 10,2.4,564.0,0.0,1024.0,0.0,0.0,1920x1080,1920,1080,141.21199808219862,0,0,1,0,0,0,Intel,i5,2.5,Intel,HD Graphics
982,251,HP,15-bs015dx (i5-7200U/8GB/1TB/W10),Notebook,15.6,Touchscreen 1366x768,Intel Core i5 7200U 2.5GHz,8.0,1TB HDD,Intel HD Graphics 620,Windows 10,2.04,559.0,0.0,1024.0,0.0,0.0,1366x768,1366,768,100.45466986113651,0,1,0,0,0,0,Intel,i5,2.5,Intel,HD Graphics
341,533,Lenovo,IdeaPad 320-15IKB,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,4.0,1TB HDD,Nvidia GeForce 920MX,Windows 10,2.2,799.0,0.0,1024.0,0.0,0.0,1920x1080,1920,1080,141.21199808219862,0,0,1,0,0,0,Intel,i7,2.7,Nvidia,GeForce
311,276,Asus,Rog Strix,Gaming,17.3,Full HD 1920x1080,AMD Ryzen 1700 3GHz,16.0,256GB SSD +  1TB HDD,AMD Radeon RX 580,Windows 10,3.2,1549.0,256.0,1024.0,0.0,0.0,1920x1080,1920,1080,127.33567457123111,0,0,1,0,0,0,AMD,M,3.0,AMD,Radeon
953,852,HP,ProBook 470,Notebook,17.3,1600x900,Intel Core i5 7200U 2.5GHz,8.0,1TB HDD,Nvidia GeForce 930MX,Windows 10,2.63,910.0,0.0,1024.0,0.0,0.0,1600x900,1600,900,106.11306214269258,0,0,0,0,0,0,Intel,i5,2.5,Nvidia,GeForce
232,671,HP,15-ay047nv (i3-6006U/6GB/1TB/Radeon,Notebook,15.6,1920x1080,Intel Core i3 6006U 2GHz,6.0,1TB HDD,AMD Radeon R5 M430,Windows 10,2.04,539.0,0.0,1024.0,0.0,0.0,1920x1080,1920,1080,141.21199808219862,0,0,0,0,0,0,Intel,i3,2.0,AMD,Radeon
983,1006,Lenovo,V110-15IAP (N3350/4GB/128GB/No,Notebook,15.6,1366x768,Intel Celeron Dual Core N3350 1.1GHz,4.0,128GB SSD,Intel HD Graphics 500,No OS,1.9,270.62,128.0,0.0,0.0,0.0,1366x768,1366,768,100.45466986113651,0,0,0,0,0,0,Intel,Celeron,1.1,Intel,HD Graphics
165,1090,Lenovo,IdeaPad 300-17ISK,Notebook,17.3,1600x900,Intel Core i5 6200U 2.3GHz,8.0,1.0TB HDD,AMD Radeon R5 M330,Windows 10,3.0,659.0,0.0,1024.0,0.0,0.0,1600x900,1600,900,106.11306214269258,0,0,0,0,0,0,Intel,i5,2.3,AMD,Radeon
538,711,Lenovo,V310-15IKB (i5-7200U/4GB/1TB/FHD/W10),Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,4.0,1TB HDD +  1TB HDD,Intel HD Graphics 620,Windows 10,2.1,621.45,0.0,2048.0,0.0,0.0,1920x1080,1920,1080,141.21199808219862,0,0,1,0,0,0,Intel,i5,2.5,Intel,HD Graphics
1096,201,HP,ProBook 430,Notebook,13.3,Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,8.0,512GB SSD,Intel UHD Graphics 620,Windows 10,1.49,959.0,512.0,0.0,0.0,0.0,1920x1080,1920,1080,165.6321180513006,0,0,1,0,0,0,Intel,i5,1.6,Intel,HD Graphics
449,271,Asus,ZenBook Flip,2 in 1 Convertible,13.3,Full HD / Touchscreen 1920x1080,Intel Core i7 8550U 1.8GHz,8.0,512GB SSD +  512GB SSD,Intel UHD Graphics 620,Windows 10,1.1,1499.0,1024.0,0.0,0.0,0.0,1920x1080,1920,1080,165.6321180513006,0,1,1,0,0,0,Intel,i7,1.8,Intel,HD Graphics
1290,297,HP,17-BS037cl (i3-6006U/8GB/1TB/W10),Notebook,17.3,1600x900,Intel Core i3 6006U 2GHz,8.0,1TB HDD,Intel HD Graphics 520,Windows 10,2.54,489.0,0.0,1024.0,0.0,0.0,1600x900,1600,900,106.11306214269258,0,0,0,0,0,0,Intel,i3,2.0,Intel,HD Graphics
665,139,Lenovo,V110-15IAP (N3350/4GB/1TB/No,Notebook,15.6,1366x768,Intel Celeron Dual Core N3350 1.1GHz,4.0,1TB HDD,Intel HD Graphics 500,No OS,1.9,252.36,0.0,1024.0,0.0,0.0,1366x768,1366,768,100.45466986113651,0,0,0,0,0,0,Intel,Celeron,1.1,Intel,HD Graphics
693,182,Lenovo,V310-15IKB (i5-7200U/8GB/1TB,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8.0,128GB SSD +  1TB HDD,AMD R17M-M1-70,Windows 10,1.9,813.0,128.0,1024.0,0.0,0.0,1920x1080,1920,1080,141.21199808219862,0,0,1,0,0,0,Intel,i5,2.5,AMD,Other AMD
270,695,Dell,Inspiron 3567,Notebook,15.6,1366x768,Intel Core i3 6006U 2GHz,4.0,1TB HDD,AMD Radeon R5 M430,Windows 10,2.2,545.67,0.0,1024.0,0.0,0.0,1366x768,1366,768,100.45466986113651,0,0,0,0,0,0,Intel,i3,2.0,AMD,Radeon
519,451,HP,Omen 15-AX205na,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8.0,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1050,Windows 10,2.2,1099.0,128.0,1024.0,0.0,0.0,1920x1080,1920,1080,141.21199808219862,1,0,1,0,0,0,Intel,i7,2.8,Nvidia,GeForce
710,975,Lenovo,ThinkPad X270,Ultrabook,12.5,IPS Panel Full HD 1920x1080,Intel Core i5 7300U 2.6GHz,8.0,256GB SSD,Intel HD Graphics 620,Windows 10,1.36,1760.0,256.0,0.0,0.0,0.0,1920x1080,1920,1080,176.23257360658386,1,0,1,0,0,0,Intel,i5,2.6,Intel,HD Graphics
236,84,HP,ProBook 440,Notebook,14.0,Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,8.0,256GB SSD,Intel HD Graphics 620,Windows 10,1.63,860.0,256.0,0.0,0.0,0.0,1920x1080,1920,1080,157.3505121487356,0,0,1,0,0,0,Intel,i5,1.6,Intel,HD Graphics
1194,277,Dell,Inspiron 3576,Notebook,15.6,Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,8.0,256GB SSD,AMD Radeon 520,Linux,2.14,735.07,256.0,0.0,0.0,0.0,1920x1080,1920,1080,141.21199808219862,0,0,1,0,0,0,Intel,i7,1.8,AMD,Radeon
1075,1055,Vero,V142 (X5-Z8350/2GB/32GB/W10),Notebook,14.0,1366x768,Intel Atom X5-Z8350 1.44GHz,2.0,32GB Flash Storage,Intel HD Graphics 400,Windows 10,1.45,210.8,0.0,0.0,0.0,32.0,1366x768,1366,768,111.93520355955211,0,0,0,0,0,0,Intel,Atom,1.44,Intel,HD Graphics
498,1144,HP,Omen -,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i5 6300HQ 2.3GHz,8.0,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1060,Windows 10,3.35,1129.0,128.0,1024.0,0.0,0.0,1920x1080,1920,1080,127.33567457123111,1,0,1,0,0,0,Intel,i5,2.3,Nvidia,GeForce
135,513,Asus,ZenBook UX510UX-CN211T,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8.0,256GB SSD +  1TB HDD,Intel HD Graphics 620,Windows 10,2.0,1224.0,256.0,1024.0,0.0,0.0,1920x1080,1920,1080,141.21199808219862,0,0,1,0,0,0,Intel,i7,2.7,Intel,HD Graphics
1241,307,Lenovo,IdeaPad 320-17IKB,Notebook,17.3,1600x900,Intel Core i5 7200U 2.5GHz,6.0,1TB HDD,Nvidia GeForce GTX 940M,Windows 10,2.8,649.0,0.0,1024.0,0.0,0.0,1600x900,1600,900,106.11306214269258,0,0,0,0,0,0,Intel,i5,2.5,Nvidia,GeForce
67,945,HP,EliteBook 820,Ultrabook,12.5,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,4.0,500GB HDD,Intel HD Graphics 520,Windows 10,1.26,1579.0,0.0,500.0,0.0,0.0,1920x1080,1920,1080,176.23257360658386,0,0,1,0,0,0,Intel,i5,2.3,Intel,HD Graphics
964,562,Asus,A541NA-GO342 (N3350/4GB/500GB/Linux),Notebook,15.6,1366x768,Intel Celeron Dual Core N3350 1.1GHz,4.0,500GB HDD,Intel HD Graphics 500,Linux,2.0,224.0,0.0,500.0,0.0,0.0,1366x768,1366,768,100.45466986113651,0,0,0,0,0,0,Intel,Celeron,1.1,Intel,HD Graphics
39,374,Dell,Inspiron 5567,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8.0,256GB SSD,AMD Radeon R7 M445,Windows 10,2.33,899.0,256.0,0.0,0.0,0.0,1920x1080,1920,1080,141.21199808219862,0,0,1,0,0,0,Intel,i7,2.7,AMD,Radeon
703,158,HP,15-BS103nv (i5-8250U/6GB/256GB/Radeon,Notebook,15.6,Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,6.0,256GB SSD,AMD Radeon 520,Windows 10,1.91,619.0,256.0,0.0,0.0,0.0,1920x1080,1920,1080,141.21199808219862,0,0,1,0,0,0,Intel,i5,1.6,AMD,Radeon
568,960,Dell,Latitude 7280,Ultrabook,12.5,Full HD / Touchscreen 1920x1080,Intel Core i5 7200U 2.5GHz,8.0,256GB SSD,Intel HD Graphics,Windows 10,1.36,1472.2,256.0,0.0,0.0,0.0,1920x1080,1920,1080,176.23257360658386,0,1,1,0,0,0,Intel,i5,2.5,Intel,HD Graphics
563,730,Lenovo,ThinkPad T470s,Ultrabook,14.0,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8.0,256GB SSD,Intel HD Graphics 620,Windows 10,1.32,1499.0,256.0,0.0,0.0,0.0,1920x1080,1920,1080,157.3505121487356,1,0,1,0,0,0,Intel,i5,2.5,Intel,HD Graphics
591,802,Lenovo,Yoga 510-15IKB,2 in 1 Convertible,15.6,Full HD / Touchscreen 1920x1080,Intel Core i5 7200U 2.5GHz,8.0,256GB SSD,AMD Radeon R7 M460,Windows 10,2.08,959.0,256.0,0.0,0.0,0.0,1920x1080,1920,1080,141.21199808219862,0,1,1,0,0,0,Intel,i5,2.5,AMD,Radeon
921,250,Dell,Inspiron 5570,Notebook,15.6,Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,8.0,128GB SSD +  2TB HDD,AMD Radeon 530,Windows 10,2.2,985.0,128.0,2048.0,0.0,0.0,1920x1080,1920,1080,141.21199808219862,0,0,1,0,0,0,Intel,i7,1.8,AMD,Radeon
481,71,Asus,FX753VE-GC093 (i7-7700HQ/12GB/1TB/GeForce,Gaming,17.3,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,12.0,1TB HDD,Nvidia GeForce GTX 1050 Ti,Linux,3.0,949.0,0.0,1024.0,0.0,0.0,1920x1080,1920,1080,127.33567457123111,0,0,1,0,0,0,Intel,i7,2.8,Nvidia,GeForce
1140,663,Toshiba,Tecra A50-D-11M,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8.0,500GB HDD,Intel HD Graphics 620,Windows 10,2.0,1064.0,0.0,500.0,0.0,0.0,1920x1080,1920,1080,141.21199808219862,1,0,1,0,0,0,Intel,i5,2.5,Intel,HD Graphics
249,483,Dell,Precision M5520,Workstation,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8.0,256GB SSD,Nvidia Quadro M1200,Windows 10,1.78,2408.0,256.0,0.0,0.0,0.0,1920x1080,1920,1080,141.21199808219862,0,0,1,0,0,0,Intel,i7,2.8,Nvidia,Quadro
510,135,Acer,Swift 3,Ultrabook,14.0,IPS Panel Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,8.0,256GB SSD,Intel UHD Graphics 620,Windows 10,1.6,884.0,256.0,0.0,0.0,0.0,1920x1080,1920,1080,157.3505121487356,1,0,1,0,0,0,Intel,i7,1.8,Intel,HD Graphics
455,1250,Dell,Inspiron 3567,Notebook,15.6,Touchscreen 1366x768,Intel Core i3 7100U 2.4GHz,8.0,1TB HDD,Intel HD Graphics 620,Windows 10,2.3,469.01,0.0,1024.0,0.0,0.0,1366x768,1366,768,100.45466986113651,0,1,0,0,0,0,Intel,i3,2.4,Intel,HD Graphics
767,977,Toshiba,Portege X20W-D-10V,Ultrabook,12.5,Full HD / Touchscreen 1920x1080,Intel Core i7 7500U 2.7GHz,8.0,512GB SSD,Intel HD Graphics 620,Windows 10,1.1,1790.0,512.0,0.0,0.0,0.0,1920x1080,1920,1080,176.23257360658386,0,1,1,0,0,0,Intel,i7,2.7,Intel,HD Graphics
225,1127,Lenovo,V110-15ISK (i3-6006U/4GB/128GB/W10),Notebook,15.6,1366x768,Intel Core i3 6006U 2.0GHz,4.0,128GB SSD,Intel HD Graphics 520,Windows 10,2.1,429.0,128.0,0.0,0.0,0.0,1366x768,1366,768,100.45466986113651,0,0,0,0,0,0,Intel,i3,2.0,Intel,HD Graphics
963,773,Dell,Latitude 3380,Notebook,13.3,1366x768,Intel Core i3 6006U 2GHz,4.0,500GB HDD,Intel HD Graphics 520,Windows 10,1.65,849.0,0.0,500.0,0.0,0.0,1366x768,1366,768,117.82653006268643,0,0,0,0,0,0,Intel,i3,2.0,Intel,HD Graphics
